INFO:root:The followings are train results:
INFO:root:Epoch: 0
INFO:root:Epoch: 0 | update_interval: 0.8601140975952148 s | rate: 5.399230003356934 | distortion(mse): 0.14906886219978333 | rd_loss: 10.16943359375
INFO:root:Epoch: 1 | update_interval: 0.30285670825413297 s | rate: 5.182281494140625 | distortion(mse): 0.0232526995241642 | rd_loss: 5.926368713378906
INFO:root:Epoch: 1 | update_interval: 0.30207507080501983 s | rate: 5.175990104675293 | distortion(mse): 0.022911572828888893 | rd_loss: 5.909160614013672
INFO:root:Epoch: 1 | update_interval: 0.30130615620999723 s | rate: 5.169708728790283 | distortion(mse): 0.022596003487706184 | rd_loss: 5.892780780792236
INFO:root:Epoch: 2
INFO:root:Epoch: 2 | update_interval: 0.3114186261829577 s | rate: 5.163417816162109 | distortion(mse): 0.022329509258270264 | rd_loss: 5.8779616355896
INFO:root:Epoch: 2 | update_interval: 0.3104102379236466 s | rate: 5.1571879386901855 | distortion(mse): 0.022060006856918335 | rd_loss: 5.863107204437256
INFO:root:Epoch: 2 | update_interval: 0.3095263671875 s | rate: 5.150981903076172 | distortion(mse): 0.021819761022925377 | rd_loss: 5.849213600158691
INFO:root:Epoch: 2 | update_interval: 0.30871677863888625 s | rate: 5.1447858810424805 | distortion(mse): 0.02156026102602482 | rd_loss: 5.834713935852051
INFO:root:Epoch: 2 | update_interval: 0.30790913559141614 s | rate: 5.138598442077637 | distortion(mse): 0.021300621330738068 | rd_loss: 5.820216655731201
INFO:root:Epoch: 2 | update_interval: 0.3071099425471106 s | rate: 5.132407188415527 | distortion(mse): 0.02106328308582306 | rd_loss: 5.806430339813232
INFO:root:Epoch: 2 | update_interval: 0.30645298741080546 s | rate: 5.126215934753418 | distortion(mse): 0.020824383944272995 | rd_loss: 5.792593955993652
INFO:root:Epoch: 2 | update_interval: 0.30574962827894425 s | rate: 5.120018005371094 | distortion(mse): 0.02061525173485279 | rd_loss: 5.7797040939331055
INFO:root:Epoch: 2 | update_interval: 0.3051326046819272 s | rate: 5.113826274871826 | distortion(mse): 0.02042546682059765 | rd_loss: 5.767439365386963
INFO:root:Epoch: 2 | update_interval: 0.3045029508306625 s | rate: 5.107633590698242 | distortion(mse): 0.020219648256897926 | rd_loss: 5.754659652709961
INFO:root:Epoch: 2 | update_interval: 0.3038892527421316 s | rate: 5.101446628570557 | distortion(mse): 0.020010191947221756 | rd_loss: 5.741770267486572
INFO:root:Epoch: 2 | update_interval: 0.30336016343564404 s | rate: 5.095254898071289 | distortion(mse): 0.019814979285001755 | rd_loss: 5.7293314933776855
INFO:root:Epoch: 2 | update_interval: 0.3028362216949463 s | rate: 5.089073181152344 | distortion(mse): 0.019613945856690407 | rd_loss: 5.716716766357422
INFO:root:Epoch: 2 | update_interval: 0.30229233479967305 s | rate: 5.082883834838867 | distortion(mse): 0.01941169798374176 | rd_loss: 5.704054832458496
INFO:root:Epoch: 2 | update_interval: 0.30177725828610935 s | rate: 5.076707363128662 | distortion(mse): 0.019237665459513664 | rd_loss: 5.692309379577637
INFO:root:Epoch: 2 | update_interval: 0.301290215186353 s | rate: 5.070525646209717 | distortion(mse): 0.01905765011906624 | rd_loss: 5.680366516113281
INFO:root:Epoch: 2 | update_interval: 0.3008256020369353 s | rate: 5.064355373382568 | distortion(mse): 0.01888745091855526 | rd_loss: 5.66874885559082
INFO:root:Epoch: 2 | update_interval: 0.3003924491188743 s | rate: 5.058185577392578 | distortion(mse): 0.01871051825582981 | rd_loss: 5.656917572021484
INFO:root:Epoch: 2 | update_interval: 0.2999533261571612 s | rate: 5.05201530456543 | distortion(mse): 0.018531139940023422 | rd_loss: 5.645008087158203
INFO:root:Epoch: 3
INFO:root:Epoch: 3 | update_interval: 0.3059744358062744 s | rate: 5.045847415924072 | distortion(mse): 0.01838274858891964 | rd_loss: 5.634091377258301
INFO:root:Epoch: 3 | update_interval: 0.30548741570834453 s | rate: 5.039710521697998 | distortion(mse): 0.018209801986813545 | rd_loss: 5.622419834136963
INFO:root:Epoch: 3 | update_interval: 0.3049897598007978 s | rate: 5.033589839935303 | distortion(mse): 0.018078017979860306 | rd_loss: 5.6120829582214355
INFO:root:Epoch: 3 | update_interval: 0.3045027963320414 s | rate: 5.027480602264404 | distortion(mse): 0.017913836985826492 | rd_loss: 5.600719451904297
INFO:root:Epoch: 3 | update_interval: 0.30402855560427805 s | rate: 5.021376609802246 | distortion(mse): 0.017758270725607872 | rd_loss: 5.589637279510498
INFO:root:Epoch: 3 | update_interval: 0.3035736730021815 s | rate: 5.015266418457031 | distortion(mse): 0.017623327672481537 | rd_loss: 5.579208850860596
INFO:root:Epoch: 3 | update_interval: 0.30312382985675146 s | rate: 5.009162425994873 | distortion(mse): 0.017478754743933678 | rd_loss: 5.568478584289551
INFO:root:Epoch: 3 | update_interval: 0.3027293302118778 s | rate: 5.003055095672607 | distortion(mse): 0.017364241182804108 | rd_loss: 5.558706760406494
INFO:root:Epoch: 3 | update_interval: 0.30230437205387994 s | rate: 4.996957778930664 | distortion(mse): 0.01725032366812229 | rd_loss: 5.548964023590088
INFO:root:Epoch: 3 | update_interval: 0.3019082430637244 s | rate: 4.99085807800293 | distortion(mse): 0.017129022628068924 | rd_loss: 5.53898286819458
INFO:root:Epoch: 3 | update_interval: 0.30156194202935516 s | rate: 4.984766483306885 | distortion(mse): 0.01699858158826828 | rd_loss: 5.528716564178467
INFO:root:Epoch: 3 | update_interval: 0.301184966283686 s | rate: 4.978678226470947 | distortion(mse): 0.01688496395945549 | rd_loss: 5.518992900848389
INFO:root:Epoch: 3 | update_interval: 0.3008357780567114 s | rate: 4.972600936889648 | distortion(mse): 0.016758574172854424 | rd_loss: 5.508871078491211
INFO:root:Epoch: 3 | update_interval: 0.3004843418938773 s | rate: 4.966517925262451 | distortion(mse): 0.01663103885948658 | rd_loss: 5.498707294464111
INFO:root:Epoch: 3 | update_interval: 0.3001671166487143 s | rate: 4.960442543029785 | distortion(mse): 0.0165263582020998 | rd_loss: 5.489282131195068
INFO:root:Epoch: 3 | update_interval: 0.2998375713825226 s | rate: 4.954366207122803 | distortion(mse): 0.016405990347266197 | rd_loss: 5.479353904724121
INFO:root:Epoch: 3 | update_interval: 0.2995454781675992 s | rate: 4.948305606842041 | distortion(mse): 0.01630881428718567 | rd_loss: 5.470183372497559
INFO:root:Epoch: 3 | update_interval: 0.2992687495979103 s | rate: 4.942241668701172 | distortion(mse): 0.01619078405201435 | rd_loss: 5.460342884063721
INFO:root:Epoch: 3 | update_interval: 0.2989808527628581 s | rate: 4.936192035675049 | distortion(mse): 0.01607612892985344 | rd_loss: 5.450624465942383
INFO:root:Epoch: 4
INFO:root:Epoch: 4 | update_interval: 0.3039153538252178 s | rate: 4.930143356323242 | distortion(mse): 0.015979399904608727 | rd_loss: 5.4414801597595215
INFO:root:Epoch: 4 | update_interval: 0.3035494581445471 s | rate: 4.924107074737549 | distortion(mse): 0.015865284949541092 | rd_loss: 5.431792736053467
INFO:root:Epoch: 4 | update_interval: 0.3031856066141373 s | rate: 4.918079853057861 | distortion(mse): 0.015780232846736908 | rd_loss: 5.423044681549072
INFO:root:Epoch: 4 | update_interval: 0.30286030950425546 s | rate: 4.9120588302612305 | distortion(mse): 0.01567121408879757 | rd_loss: 5.413534641265869
INFO:root:Epoch: 4 | update_interval: 0.3025404846668243 s | rate: 4.906054496765137 | distortion(mse): 0.015574900433421135 | rd_loss: 5.40444803237915
INFO:root:Epoch: 4 | update_interval: 0.30221685892269934 s | rate: 4.9000563621521 | distortion(mse): 0.015504559502005577 | rd_loss: 5.396198749542236
INFO:root:Epoch: 4 | update_interval: 0.30193414862562973 s | rate: 4.894064903259277 | distortion(mse): 0.015416055917739868 | rd_loss: 5.387375354766846
INFO:root:Epoch: 4 | update_interval: 0.3016303941427943 s | rate: 4.888082504272461 | distortion(mse): 0.015334945172071457 | rd_loss: 5.37879753112793
INFO:root:Epoch: 4 | update_interval: 0.3013643605368478 s | rate: 4.882108688354492 | distortion(mse): 0.015258925966918468 | rd_loss: 5.370391368865967
INFO:root:Epoch: 4 | update_interval: 0.30103358998018154 s | rate: 4.876130104064941 | distortion(mse): 0.015171052888035774 | rd_loss: 5.361600875854492
INFO:root:Epoch: 4 | update_interval: 0.3008174474849257 s | rate: 4.870163917541504 | distortion(mse): 0.015088734216988087 | rd_loss: 5.352999687194824
INFO:root:Epoch: 4 | update_interval: 0.3005283881878031 s | rate: 4.864203929901123 | distortion(mse): 0.01500941626727581 | rd_loss: 5.34450101852417
INFO:root:Epoch: 4 | update_interval: 0.30023331317034635 s | rate: 4.858245372772217 | distortion(mse): 0.014920438639819622 | rd_loss: 5.335694789886475
INFO:root:Epoch: 4 | update_interval: 0.2999753753790695 s | rate: 4.852291107177734 | distortion(mse): 0.014837506227195263 | rd_loss: 5.327086925506592
INFO:root:Epoch: 4 | update_interval: 0.29969309594896104 s | rate: 4.846343040466309 | distortion(mse): 0.014759563840925694 | rd_loss: 5.3186445236206055
INFO:root:Epoch: 4 | update_interval: 0.2994462144243848 s | rate: 4.840396881103516 | distortion(mse): 0.014682781882584095 | rd_loss: 5.310240745544434
INFO:root:Epoch: 4 | update_interval: 0.29919437170028684 s | rate: 4.834454536437988 | distortion(mse): 0.014603061601519585 | rd_loss: 5.3017473220825195
INFO:root:Epoch: 4 | update_interval: 0.298969946112684 s | rate: 4.828519821166992 | distortion(mse): 0.01452485378831625 | rd_loss: 5.293309688568115
INFO:root:Epoch: 4 | update_interval: 0.29871743841374176 s | rate: 4.822590351104736 | distortion(mse): 0.014444468542933464 | rd_loss: 5.284808158874512
INFO:root:Epoch: 5
INFO:root:Epoch: 5 | update_interval: 0.30227770454005193 s | rate: 4.816665172576904 | distortion(mse): 0.014368658885359764 | rd_loss: 5.276456832885742
INFO:root:Epoch: 5 | update_interval: 0.301996111869812 s | rate: 4.810754776000977 | distortion(mse): 0.014306105673313141 | rd_loss: 5.2685441970825195
INFO:root:Epoch: 5 | update_interval: 0.30173421987553234 s | rate: 4.804854869842529 | distortion(mse): 0.014244015328586102 | rd_loss: 5.260658264160156
INFO:root:Epoch: 5 | update_interval: 0.3014970613985645 s | rate: 4.798959732055664 | distortion(mse): 0.014171920716762543 | rd_loss: 5.2524566650390625
INFO:root:Epoch: 5 | update_interval: 0.30125643701264354 s | rate: 4.793072700500488 | distortion(mse): 0.014096285216510296 | rd_loss: 5.244149208068848
INFO:root:Epoch: 5 | update_interval: 0.3009926586151123 s | rate: 4.787190914154053 | distortion(mse): 0.014036850072443485 | rd_loss: 5.236366271972656
INFO:root:Epoch: 5 | update_interval: 0.3007481117059689 s | rate: 4.781304836273193 | distortion(mse): 0.013976245187222958 | rd_loss: 5.228540420532227
INFO:root:Epoch: 5 | update_interval: 0.30051430253421557 s | rate: 4.775434970855713 | distortion(mse): 0.013920611701905727 | rd_loss: 5.220890045166016
INFO:root:Epoch: 5 | update_interval: 0.3002686019082671 s | rate: 4.769567966461182 | distortion(mse): 0.01386561430990696 | rd_loss: 5.213263511657715
INFO:root:Epoch: 5 | update_interval: 0.3000812278344081 s | rate: 4.763700485229492 | distortion(mse): 0.013796663843095303 | rd_loss: 5.2051897048950195
INFO:root:Epoch: 5 | update_interval: 0.2998942879268101 s | rate: 4.757845878601074 | distortion(mse): 0.013739715330302715 | rd_loss: 5.197513103485107
INFO:root:Epoch: 5 | update_interval: 0.2997046169245018 s | rate: 4.751993179321289 | distortion(mse): 0.013675571419298649 | rd_loss: 5.189608097076416
INFO:root:Epoch: 5 | update_interval: 0.29944385635518583 s | rate: 4.746144771575928 | distortion(mse): 0.013612307608127594 | rd_loss: 5.181734561920166
INFO:root:Epoch: 5 | update_interval: 0.2992156121465895 s | rate: 4.740301132202148 | distortion(mse): 0.013550958596169949 | rd_loss: 5.173928260803223
INFO:root:Epoch: 5 | update_interval: 0.29905673079534406 s | rate: 4.734464168548584 | distortion(mse): 0.01348902191966772 | rd_loss: 5.166109561920166
INFO:root:Epoch: 5 | update_interval: 0.29885602734305644 s | rate: 4.728628635406494 | distortion(mse): 0.013432836160063744 | rd_loss: 5.15847635269165
INFO:root:Epoch: 5 | update_interval: 0.29864966332375464 s | rate: 4.722801208496094 | distortion(mse): 0.013376886025071144 | rd_loss: 5.150856971740723
INFO:root:Epoch: 5 | update_interval: 0.2984521384750094 s | rate: 4.716979026794434 | distortion(mse): 0.013316303491592407 | rd_loss: 5.143096446990967
INFO:root:Epoch: 6
INFO:root:Epoch: 6 | update_interval: 0.30155766537759154 s | rate: 4.71115779876709 | distortion(mse): 0.013256884180009365 | rd_loss: 5.135374546051025
INFO:root:Epoch: 6 | update_interval: 0.3013507157041315 s | rate: 4.705344200134277 | distortion(mse): 0.013197277672588825 | rd_loss: 5.1276535987854
INFO:root:Epoch: 6 | update_interval: 0.3011335712930431 s | rate: 4.699544429779053 | distortion(mse): 0.013145766220986843 | rd_loss: 5.120204925537109
INFO:root:Epoch: 6 | update_interval: 0.30091575589673275 s | rate: 4.69374418258667 | distortion(mse): 0.013089225627481937 | rd_loss: 5.1125946044921875
INFO:root:Epoch: 6 | update_interval: 0.3007069212758643 s | rate: 4.68795108795166 | distortion(mse): 0.013028965331614017 | rd_loss: 5.1048736572265625
INFO:root:Epoch: 6 | update_interval: 0.3005228531562676 s | rate: 4.682159423828125 | distortion(mse): 0.012973479926586151 | rd_loss: 5.097306728363037
INFO:root:Epoch: 6 | update_interval: 0.3003312928336007 s | rate: 4.676380634307861 | distortion(mse): 0.012922056950628757 | rd_loss: 5.0898823738098145
INFO:root:Epoch: 6 | update_interval: 0.3001116414864858 s | rate: 4.670602321624756 | distortion(mse): 0.012889762409031391 | rd_loss: 5.083070278167725
INFO:root:Epoch: 6 | update_interval: 0.29995541887835037 s | rate: 4.664838790893555 | distortion(mse): 0.012846870347857475 | rd_loss: 5.075933933258057
INFO:root:Epoch: 6 | update_interval: 0.29978254310420305 s | rate: 4.659077167510986 | distortion(mse): 0.012803014367818832 | rd_loss: 5.0687689781188965
INFO:root:Epoch: 6 | update_interval: 0.29959538118626045 s | rate: 4.653315544128418 | distortion(mse): 0.012750416994094849 | rd_loss: 5.061324119567871
INFO:root:Epoch: 6 | update_interval: 0.2994117979080446 s | rate: 4.647564888000488 | distortion(mse): 0.012705300934612751 | rd_loss: 5.0541300773620605
INFO:root:Epoch: 6 | update_interval: 0.29923462867736816 s | rate: 4.641815662384033 | distortion(mse): 0.012656982988119125 | rd_loss: 5.046834945678711
INFO:root:Epoch: 6 | update_interval: 0.2990564808012947 s | rate: 4.636066913604736 | distortion(mse): 0.01260627806186676 | rd_loss: 5.039463996887207
INFO:root:Epoch: 6 | update_interval: 0.2988892998282365 s | rate: 4.630328178405762 | distortion(mse): 0.012564102187752724 | rd_loss: 5.032376289367676
INFO:root:Epoch: 6 | update_interval: 0.29871044829487803 s | rate: 4.6245951652526855 | distortion(mse): 0.012513215653598309 | rd_loss: 5.025014400482178
INFO:root:Epoch: 6 | update_interval: 0.29854935675628425 s | rate: 4.618863105773926 | distortion(mse): 0.012470724061131477 | rd_loss: 5.017922401428223
INFO:root:Epoch: 6 | update_interval: 0.2983866988695585 s | rate: 4.61313533782959 | distortion(mse): 0.012422018684446812 | rd_loss: 5.010636329650879
INFO:root:Epoch: 6 | update_interval: 0.29824199822112807 s | rate: 4.607414245605469 | distortion(mse): 0.01237220223993063 | rd_loss: 5.003321647644043
INFO:root:Epoch: 7
INFO:root:Epoch: 7 | update_interval: 0.30140267899542145 s | rate: 4.601694583892822 | distortion(mse): 0.012327485717833042 | rd_loss: 4.996170520782471
INFO:root:Epoch: 7 | update_interval: 0.30121747389771886 s | rate: 4.595980167388916 | distortion(mse): 0.012276112101972103 | rd_loss: 4.98881196975708
INFO:root:Epoch: 7 | update_interval: 0.3010390989816011 s | rate: 4.590277194976807 | distortion(mse): 0.012232868932187557 | rd_loss: 4.981726169586182
INFO:root:Epoch: 7 | update_interval: 0.30085427460847075 s | rate: 4.584572792053223 | distortion(mse): 0.012185449711978436 | rd_loss: 4.974503517150879
INFO:root:Epoch: 7 | update_interval: 0.30069893212879406 s | rate: 4.57887601852417 | distortion(mse): 0.012137080542743206 | rd_loss: 4.967258453369141
INFO:root:Epoch: 7 | update_interval: 0.3005247519834198 s | rate: 4.573181629180908 | distortion(mse): 0.012095638550817966 | rd_loss: 4.960237979888916
INFO:root:Epoch: 7 | update_interval: 0.3003633830858313 s | rate: 4.567498683929443 | distortion(mse): 0.012053885497152805 | rd_loss: 4.953218936920166
INFO:root:Epoch: 7 | update_interval: 0.3001928634780774 s | rate: 4.561817646026611 | distortion(mse): 0.01201822143048048 | rd_loss: 4.946396350860596
INFO:root:Epoch: 7 | update_interval: 0.30003937210355486 s | rate: 4.55614709854126 | distortion(mse): 0.011981779709458351 | rd_loss: 4.939559459686279
INFO:root:Epoch: 7 | update_interval: 0.299885985868197 s | rate: 4.550475120544434 | distortion(mse): 0.011943602934479713 | rd_loss: 4.932666778564453
INFO:root:Epoch: 7 | update_interval: 0.2997181889037011 s | rate: 4.544806003570557 | distortion(mse): 0.01190281379967928 | rd_loss: 4.925692081451416
INFO:root:Epoch: 7 | update_interval: 0.29958931882898293 s | rate: 4.539147853851318 | distortion(mse): 0.01186427939683199 | rd_loss: 4.9188008308410645
INFO:root:Epoch: 7 | update_interval: 0.2994166867600547 s | rate: 4.5334906578063965 | distortion(mse): 0.011823765933513641 | rd_loss: 4.9118475914001465
INFO:root:Epoch: 7 | update_interval: 0.2992658368472395 s | rate: 4.527831554412842 | distortion(mse): 0.01178013626486063 | rd_loss: 4.904791831970215
INFO:root:Epoch: 7 | update_interval: 0.2991241255851641 s | rate: 4.522185802459717 | distortion(mse): 0.011742436327040195 | rd_loss: 4.897939682006836
INFO:root:Epoch: 7 | update_interval: 0.29898734481967226 s | rate: 4.516543388366699 | distortion(mse): 0.011702166870236397 | rd_loss: 4.891008377075195
INFO:root:Epoch: 7 | update_interval: 0.29882945756654483 s | rate: 4.510900497436523 | distortion(mse): 0.01166562456637621 | rd_loss: 4.884196758270264
INFO:root:Epoch: 7 | update_interval: 0.2986933964210869 s | rate: 4.5052666664123535 | distortion(mse): 0.011625291779637337 | rd_loss: 4.877272605895996
INFO:root:Epoch: 7 | update_interval: 0.2985588528315226 s | rate: 4.499633312225342 | distortion(mse): 0.01158550102263689 | rd_loss: 4.870364665985107
INFO:root:Epoch: 8
INFO:root:Epoch: 8 | update_interval: 0.30107693009029163 s | rate: 4.494007110595703 | distortion(mse): 0.011550350114703178 | rd_loss: 4.863614559173584
INFO:root:Epoch: 8 | update_interval: 0.30090581272777756 s | rate: 4.488382816314697 | distortion(mse): 0.01150868833065033 | rd_loss: 4.856657028198242
INFO:root:Epoch: 8 | update_interval: 0.30075825709922643 s | rate: 4.482772350311279 | distortion(mse): 0.011476431041955948 | rd_loss: 4.850014686584473
INFO:root:Epoch: 8 | update_interval: 0.30061171859889835 s | rate: 4.477158069610596 | distortion(mse): 0.011435866355895996 | rd_loss: 4.843101978302002
INFO:root:Epoch: 8 | update_interval: 0.3004521308406707 s | rate: 4.471549987792969 | distortion(mse): 0.01139659434556961 | rd_loss: 4.83623743057251
INFO:root:Epoch: 8 | update_interval: 0.3003015133050772 s | rate: 4.465948581695557 | distortion(mse): 0.011363196186721325 | rd_loss: 4.829566955566406
INFO:root:Epoch: 8 | update_interval: 0.3001563864908401 s | rate: 4.460355281829834 | distortion(mse): 0.011327418498694897 | rd_loss: 4.822829246520996
INFO:root:Epoch: 8 | update_interval: 0.30000370846518987 s | rate: 4.454766750335693 | distortion(mse): 0.011300650425255299 | rd_loss: 4.816384315490723
INFO:root:Epoch: 8 | update_interval: 0.2998586783619047 s | rate: 4.449184894561768 | distortion(mse): 0.01127268373966217 | rd_loss: 4.809906959533691
INFO:root:Epoch: 8 | update_interval: 0.29971313565969465 s | rate: 4.443602561950684 | distortion(mse): 0.011241850443184376 | rd_loss: 4.803338050842285
INFO:root:Epoch: 8 | update_interval: 0.2995772868209744 s | rate: 4.438024520874023 | distortion(mse): 0.011207371018826962 | rd_loss: 4.796656608581543
INFO:root:Epoch: 8 | update_interval: 0.2994281933631426 s | rate: 4.4324541091918945 | distortion(mse): 0.011177988722920418 | rd_loss: 4.790146350860596
INFO:root:Epoch: 8 | update_interval: 0.2993173947363543 s | rate: 4.426883220672607 | distortion(mse): 0.011143638752400875 | rd_loss: 4.78347635269165
INFO:root:Epoch: 8 | update_interval: 0.2991742991819614 s | rate: 4.4213128089904785 | distortion(mse): 0.011107360012829304 | rd_loss: 4.776744842529297
INFO:root:Epoch: 8 | update_interval: 0.29904469258857497 s | rate: 4.415757179260254 | distortion(mse): 0.011076757684350014 | rd_loss: 4.770210266113281
INFO:root:Epoch: 8 | update_interval: 0.29892142652029013 s | rate: 4.4101996421813965 | distortion(mse): 0.01104071456938982 | rd_loss: 4.7634992599487305
INFO:root:Epoch: 8 | update_interval: 0.2987987218502753 s | rate: 4.40464448928833 | distortion(mse): 0.011012744158506393 | rd_loss: 4.757049083709717
INFO:root:Epoch: 8 | update_interval: 0.29865994566962834 s | rate: 4.3990960121154785 | distortion(mse): 0.010977208614349365 | rd_loss: 4.750363349914551
INFO:root:Epoch: 8 | update_interval: 0.2985469454138942 s | rate: 4.393548965454102 | distortion(mse): 0.010943109169602394 | rd_loss: 4.743725299835205
INFO:root:Epoch: 9
INFO:root:Epoch: 9 | update_interval: 0.3005938403746661 s | rate: 4.388011932373047 | distortion(mse): 0.01091507263481617 | rd_loss: 4.737290859222412
INFO:root:Epoch: 9 | update_interval: 0.30046533144008347 s | rate: 4.382472515106201 | distortion(mse): 0.010881499387323856 | rd_loss: 4.730676651000977
INFO:root:Epoch: 9 | update_interval: 0.3003514093022014 s | rate: 4.3769450187683105 | distortion(mse): 0.010857844725251198 | rd_loss: 4.724392890930176
INFO:root:Epoch: 9 | update_interval: 0.30022326342632316 s | rate: 4.3714141845703125 | distortion(mse): 0.010825431905686855 | rd_loss: 4.717824459075928
INFO:root:Epoch: 9 | update_interval: 0.3000987357106702 s | rate: 4.365894794464111 | distortion(mse): 0.01079277042299509 | rd_loss: 4.711259841918945
INFO:root:Epoch: 9 | update_interval: 0.29996304212297714 s | rate: 4.3603835105896 | distortion(mse): 0.01076793484389782 | rd_loss: 4.704953670501709
